order_id,customer_id,product_id,order_date,delivery_delay,discount_pct,is_holiday_season,return_probability,is_returned,persona,base_return_rate,customer_tenure_days,avg_order_value,price,rating,category
ORD578,C497,P29,2023-04-23,0,5,0,0.1667595084453109,0,Impulse Buyer,0.2142560540110328,25,2546,241,4.403405772536004,Home
ORD579,C299,P32,2023-11-19,10,20,1,0.2561048803443132,0,Bargain Hunter,0.3236935951795825,68,169,278,4.226683707271579,Home
ORD580,C382,P21,2023-06-19,1,5,0,0.028484108600681228,0,Loyal,0.0836170321707156,953,1941,157,2.642209619114287,Footwear
ORD581,C235,P18,2023-04-13,0,0,0,0.0,0,Loyal,0.014328517956767893,1237,1572,127,4.156992693858071,Apparel
ORD582,C304,P24,2023-05-20,1,0,0,0.2435515595146764,0,Impulse Buyer,0.3366367712890963,18,2985,155,4.066046275346009,Beauty
ORD583,C310,P32,2023-03-24,1,0,0,0.0,0,Loyal,0.09229707513324638,1345,1121,278,4.226683707271579,Home
ORD584,C162,P36,2023-02-24,1,50,0,0.058638336111750344,0,Bargain Hunter,0.17663702504474993,262,84,67,3.966202678281477,Beauty
ORD585,C243,P46,2023-11-09,1,5,1,0.4089875686885772,0,Impulse Buyer,0.3085698621226818,6,297,330,4.67884661212699,Home
ORD586,C448,P15,2023-07-05,10,50,0,0.1120273610326438,0,Bargain Hunter,0.17631353702545194,109,57,69,4.43999453734286,Home
ORD587,C162,P14,2023-07-16,0,20,0,0.03328591736216528,0,Bargain Hunter,0.17663702504474993,262,84,59,4.524741294619888,Home
ORD588,C127,P40,2023-04-15,0,20,0,0.0,0,Loyal,0.060568002292939634,643,1592,486,4.4660068471489325,Beauty
ORD589,C57,P36,2023-07-13,0,20,0,0.1684839280638593,0,Impulse Buyer,0.2348732858009983,39,2059,67,3.966202678281477,Beauty
ORD590,C246,P27,2023-06-12,10,5,0,0.5925128876951983,1,Impulse Buyer,0.31463016985147774,38,2304,87,3.8108470428218526,Footwear
ORD591,C329,P25,2023-07-08,10,0,0,0.3195628425148246,0,Impulse Buyer,0.39753360159932943,47,1661,176,4.514323591958066,Beauty
ORD592,C334,P11,2023-12-11,3,0,1,0.5098744678028326,1,Impulse Buyer,0.3724085301978627,99,1034,620,4.29321182684572,Electronics
ORD593,C24,P1,2023-06-24,1,30,0,0.0772091825309627,0,Bargain Hunter,0.15312728134823878,353,58,176,4.007564744581659,Footwear
ORD594,C429,P24,2023-04-08,0,5,0,0.3497407845199321,0,Impulse Buyer,0.37896333121210557,6,999,155,4.066046275346009,Beauty
ORD595,C274,P32,2023-12-18,5,0,1,0.5136449925513645,1,Impulse Buyer,0.3951082631365513,20,788,278,4.226683707271579,Home
ORD596,C197,P28,2023-10-04,1,5,0,0.0,0,Loyal,0.0427842874943268,1461,1301,2435,3.5483213331196115,Electronics
ORD597,C433,P44,2023-08-25,3,30,0,0.14724765415020877,0,Bargain Hunter,0.24585578571525746,131,292,288,4.059042282133031,Beauty
ORD598,C27,P45,2023-08-28,1,50,0,0.20024121989762136,0,Bargain Hunter,0.2711919949562023,50,280,477,4.7978013550940135,Beauty
ORD599,C271,P32,2023-06-25,2,70,0,0.11918271383561593,0,Bargain Hunter,0.24967355454789592,353,247,278,4.226683707271579,Home
ORD600,C300,P10,2023-10-09,2,5,0,0.0,0,Loyal,0.0523958907424433,1085,935,223,4.330953996772406,Beauty
ORD601,C418,P16,2023-04-20,0,30,0,0.1864031615205764,0,Bargain Hunter,0.26418090036883285,319,129,165,3.916640338001015,Apparel
ORD602,C210,P37,2023-07-24,5,30,0,0.2450715761149882,0,Bargain Hunter,0.24968843978581146,237,160,2874,3.756952846971738,Electronics
ORD603,C177,P10,2023-01-29,2,0,0,0.0,0,Loyal,0.056827693081341404,1135,317,223,4.330953996772406,Beauty
ORD604,C22,P4,2023-04-19,0,10,0,0.0,0,Loyal,0.09687297765377242,744,387,96,3.0338727538133785,Apparel
ORD605,C127,P5,2023-03-23,0,5,0,0.0,0,Loyal,0.060568002292939634,643,1592,282,3.7027946349124568,Apparel
ORD606,C148,P31,2023-06-10,3,0,0,0.30257369288615343,0,Impulse Buyer,0.32984206042321274,77,2534,89,2.8874907645798435,Apparel
ORD607,C456,P45,2023-10-05,1,20,0,0.1980698223370951,0,Bargain Hunter,0.19740557142166723,19,336,477,4.7978013550940135,Beauty
ORD608,C302,P12,2023-07-15,1,0,0,0.0,0,Loyal,0.06701303978435326,858,1582,1756,4.67972260573344,Electronics
ORD609,C102,P40,2023-06-19,10,0,0,0.0,0,Loyal,0.018448596107316258,852,1824,486,4.4660068471489325,Beauty
ORD610,C74,P44,2023-05-15,0,50,0,0.13513532275728943,0,Bargain Hunter,0.2505274186210384,326,333,288,4.059042282133031,Beauty
ORD611,C237,P41,2023-10-28,1,50,0,0.2860297120146044,0,Bargain Hunter,0.18728099735762882,87,388,227,3.02369463251301,Apparel
ORD612,C130,P34,2023-03-23,1,0,0,0.0,0,Loyal,0.03678716570583798,541,1242,179,3.3500297865112767,Footwear
ORD613,C27,P37,2023-01-23,0,20,0,0.21268119655598813,0,Bargain Hunter,0.2711919949562023,50,280,2874,3.756952846971738,Electronics
ORD614,C10,P36,2023-06-17,10,30,0,0.0562299392987648,0,Bargain Hunter,0.15929008254399954,144,356,67,3.966202678281477,Beauty
ORD615,C450,P23,2023-01-17,1,10,0,0.0,0,Loyal,0.056135368468522476,1201,492,1443,3.2728795051134663,Electronics
ORD616,C329,P32,2023-01-09,3,0,0,0.32639774306894004,0,Impulse Buyer,0.39753360159932943,47,1661,278,4.226683707271579,Home
ORD617,C367,P50,2023-02-19,1,10,0,0.0,0,Loyal,0.08285644672523904,1319,239,235,3.58835264631081,Home
ORD618,C343,P20,2023-09-19,0,0,0,0.30544063152350803,0,Impulse Buyer,0.3995868221066675,62,128,152,3.822344635799018,Beauty
ORD619,C83,P27,2023-12-10,1,0,1,0.5167975901261953,1,Impulse Buyer,0.39801077002085267,2,254,87,3.8108470428218526,Footwear
ORD620,C98,P23,2023-12-17,2,10,1,0.37114358122620655,0,Impulse Buyer,0.2867041475161484,55,1181,1443,3.2728795051134663,Electronics
ORD621,C149,P31,2023-12-27,0,0,1,0.0,0,Loyal,0.04602006035848224,1188,1731,89,2.8874907645798435,Apparel
ORD622,C279,P11,2023-11-03,1,0,1,0.2669965223893192,0,Impulse Buyer,0.21314172788567048,47,2737,620,4.29321182684572,Electronics
ORD623,C96,P39,2023-09-14,0,0,0,0.31151672854617546,0,Impulse Buyer,0.3399024421534388,13,2803,451,4.840675398307533,Home
ORD624,C79,P27,2023-07-10,2,5,0,0.29450310810258495,0,Impulse Buyer,0.3927239954178506,63,1092,87,3.8108470428218526,Footwear
ORD625,C81,P44,2023-03-04,0,10,0,0.13084810450142478,0,Impulse Buyer,0.23389854933721851,95,1916,288,4.059042282133031,Beauty
ORD626,C475,P4,2023-04-14,1,0,0,0.28910742506144077,0,Impulse Buyer,0.3889228438948047,30,2093,96,3.0338727538133785,Apparel
ORD627,C125,P1,2023-03-14,0,20,0,0.29768027011827225,0,Impulse Buyer,0.39810102840013467,82,1671,176,4.007564744581659,Footwear
ORD628,C251,P47,2023-01-21,1,10,0,0.26876152777043705,0,Impulse Buyer,0.35945907315591075,68,2194,93,4.3730199632038635,Beauty
ORD629,C292,P24,2023-03-23,3,20,0,0.0,0,Loyal,0.011170173115966244,515,974,155,4.066046275346009,Beauty
ORD630,C335,P1,2023-07-04,0,0,0,0.0,0,Loyal,0.057019111846405214,1359,814,176,4.007564744581659,Footwear
ORD631,C359,P36,2023-06-08,3,0,0,0.0,0,Loyal,0.08206927184168876,1435,253,67,3.966202678281477,Beauty
ORD632,C134,P33,2023-06-23,2,5,0,0.24277343581515767,0,Impulse Buyer,0.3204881851802238,53,1592,1055,4.600713015644724,Electronics
ORD633,C449,P10,2023-02-21,0,0,0,0.0,0,Loyal,0.02617147979832178,890,1139,223,4.330953996772406,Beauty
ORD634,C390,P11,2023-06-24,0,20,0,0.0,0,Loyal,0.07377148041423665,1069,1085,620,4.29321182684572,Electronics
ORD635,C293,P20,2023-02-17,1,50,0,0.055012104927752256,0,Bargain Hunter,0.15530644077476394,45,430,152,3.822344635799018,Beauty
ORD636,C165,P13,2023-09-24,0,0,0,0.0,0,Loyal,0.08794575005503676,1393,1076,173,2.6391124945231805,Apparel
ORD637,C283,P46,2023-11-17,0,0,1,0.0,0,Loyal,0.09076873688369959,451,361,330,4.67884661212699,Home
ORD638,C368,P41,2023-12-13,2,5,1,0.0,0,Loyal,0.04676078917636289,402,1174,227,3.02369463251301,Apparel
ORD639,C122,P9,2023-06-01,0,0,0,0.19570237252114475,0,Impulse Buyer,0.25637095495468,75,925,2706,4.902806684413314,Electronics
ORD640,C312,P21,2023-10-08,1,0,0,0.0,0,Loyal,0.07642302547837335,1057,1018,157,2.642209619114287,Footwear
ORD641,C71,P31,2023-03-01,10,20,0,0.5343588439095761,1,Bargain Hunter,0.25850804611097983,31,492,89,2.8874907645798435,Apparel
ORD642,C235,P1,2023-10-21,3,20,0,0.0,0,Loyal,0.014328517956767893,1237,1572,176,4.007564744581659,Footwear
ORD643,C368,P5,2023-11-10,10,20,1,0.28121444380783134,0,Loyal,0.04676078917636289,402,1174,282,3.7027946349124568,Apparel
ORD644,C253,P12,2023-11-15,2,0,1,0.3871805184462206,0,Impulse Buyer,0.3131016694645948,43,893,1756,4.67972260573344,Electronics
ORD645,C125,P21,2023-05-07,0,0,0,0.3745403283078074,0,Impulse Buyer,0.39810102840013467,82,1671,157,2.642209619114287,Footwear
ORD646,C274,P15,2023-03-15,10,20,0,0.3200831844134009,0,Impulse Buyer,0.3951082631365513,20,788,69,4.43999453734286,Home
ORD647,C462,P35,2023-08-04,1,70,0,0.21727613763172143,0,Bargain Hunter,0.30635806596900583,53,169,166,4.065915573102671,Electronics
ORD648,C418,P42,2023-11-23,0,50,1,0.36341463182690736,0,Bargain Hunter,0.26418090036883285,319,129,74,3.890408322238115,Apparel
ORD649,C66,P44,2023-02-12,3,0,0,0.0,0,Loyal,0.010827734645496669,463,709,288,4.059042282133031,Beauty
ORD650,C328,P2,2023-10-05,1,30,0,0.28763682935080265,0,Bargain Hunter,0.33067276252720496,152,317,155,2.778269247890009,Footwear
ORD651,C419,P42,2023-09-10,0,10,0,0.0,0,Loyal,0.028931462192698175,1078,872,74,3.890408322238115,Apparel
ORD652,C101,P4,2023-11-03,1,0,1,0.0,0,Loyal,0.09236923548638325,1166,1974,96,3.0338727538133785,Apparel
ORD653,C87,P34,2023-10-12,10,0,0,0.23769902989123232,0,Loyal,0.01046663764965881,1049,235,179,3.3500297865112767,Footwear
ORD654,C124,P35,2023-07-19,0,50,0,0.0965016977925007,0,Bargain Hunter,0.2064069145142613,201,443,166,4.065915573102671,Electronics
ORD655,C485,P38,2023-05-24,5,50,0,0.8222328063763333,1,Bargain Hunter,0.17404181107412167,98,359,135,2.150355856501963,Apparel
ORD656,C430,P10,2023-05-01,5,5,0,0.0,0,Loyal,0.08054492980769758,879,1094,223,4.330953996772406,Beauty
ORD657,C17,P35,2023-05-13,0,0,0,0.0,0,Loyal,0.012818196321000274,1094,601,166,4.065915573102671,Electronics
ORD658,C7,P14,2023-05-04,1,30,0,0.1730273358147194,0,Bargain Hunter,0.2549549320516778,197,219,59,4.524741294619888,Home
ORD659,C192,P9,2023-02-09,0,30,0,0.23047218692071628,0,Bargain Hunter,0.32935768198120235,164,244,2706,4.902806684413314,Electronics
ORD660,C331,P34,2023-08-04,0,0,0,0.0,0,Loyal,0.09239394678292377,993,534,179,3.3500297865112767,Footwear
ORD661,C270,P41,2023-07-05,1,5,0,0.24026164029596636,0,Impulse Buyer,0.2904879032265387,54,1302,227,3.02369463251301,Apparel
ORD662,C41,P18,2023-05-27,0,70,0,0.3053501308479208,0,Bargain Hunter,0.20442644987692704,130,332,127,4.156992693858071,Apparel
ORD663,C70,P42,2023-09-12,3,0,0,0.0,0,Loyal,0.0392859728343341,765,1727,74,3.890408322238115,Apparel
ORD664,C35,P45,2023-06-24,0,5,0,0.2912481543864569,0,Impulse Buyer,0.3791527191347039,96,663,477,4.7978013550940135,Beauty
ORD665,C44,P33,2023-04-05,3,0,0,0.251486163168411,0,Impulse Buyer,0.23365820843458612,88,1731,1055,4.600713015644724,Electronics
ORD666,C172,P18,2023-07-23,5,30,0,0.4896610789818656,0,Bargain Hunter,0.2670299064650944,174,102,127,4.156992693858071,Apparel
ORD667,C111,P17,2023-05-06,0,5,0,0.0,0,Loyal,0.06542650882469948,1166,1323,1562,4.173216926350948,Electronics
ORD668,C164,P11,2023-08-07,2,10,0,0.3211772008051784,0,Impulse Buyer,0.38383531036711194,56,109,620,4.29321182684572,Electronics
ORD669,C267,P10,2023-10-15,0,0,0,0.1979997516466558,0,Impulse Buyer,0.28290091684072555,75,1725,223,4.330953996772406,Beauty
ORD670,C132,P40,2023-07-18,3,0,0,0.31567763950060135,0,Impulse Buyer,0.3913601770252913,52,2882,486,4.4660068471489325,Beauty
ORD671,C334,P17,2023-01-17,0,10,0,0.2702374077477392,0,Impulse Buyer,0.3724085301978627,99,1034,1562,4.173216926350948,Electronics
ORD672,C125,P11,2023-07-04,0,0,0,0.28084614460431556,0,Impulse Buyer,0.39810102840013467,82,1671,620,4.29321182684572,Electronics
ORD673,C251,P20,2023-08-25,2,10,0,0.2746105663285159,0,Impulse Buyer,0.35945907315591075,68,2194,152,3.822344635799018,Beauty
ORD674,C451,P19,2023-10-06,0,20,0,0.0,0,Loyal,0.05430500708032314,745,517,474,3.749824351318881,Beauty
ORD675,C271,P35,2023-10-13,2,30,0,0.14934611423723596,0,Bargain Hunter,0.24967355454789592,353,247,166,4.065915573102671,Electronics
ORD676,C439,P43,2023-06-04,10,70,0,0.608630410174158,1,Bargain Hunter,0.16443968179583515,216,496,155,3.988624901974323,Apparel
ORD677,C441,P23,2023-07-04,2,70,0,0.22116319299959772,0,Bargain Hunter,0.2954338139532616,33,494,1443,3.2728795051134663,Electronics
ORD678,C8,P16,2023-06-07,2,20,0,0.18998370406049353,0,Impulse Buyer,0.2912139968434072,62,2834,165,3.916640338001015,Apparel
ORD679,C14,P21,2023-06-16,2,0,0,0.33106603667593215,0,Impulse Buyer,0.3219993315565242,47,875,157,2.642209619114287,Footwear
ORD680,C461,P34,2023-09-03,10,0,0,0.5870176437562039,1,Impulse Buyer,0.3472804030131281,76,2120,179,3.3500297865112767,Footwear
ORD681,C336,P40,2023-02-27,0,50,0,0.05886910694531206,0,Bargain Hunter,0.16539064032584183,180,342,486,4.4660068471489325,Beauty
ORD682,C172,P22,2023-12-04,2,30,1,0.20519980466305748,0,Bargain Hunter,0.2670299064650944,174,102,450,4.195473602402838,Beauty
ORD683,C93,P18,2023-03-18,2,10,0,0.0,0,Loyal,0.08403405045936925,1367,1277,127,4.156992693858071,Apparel
ORD684,C221,P45,2023-05-26,0,5,0,0.30281085029945753,0,Impulse Buyer,0.363414414189856,51,1729,477,4.7978013550940135,Beauty
ORD685,C176,P9,2023-08-30,1,0,0,0.0,0,Loyal,0.042234644622955654,518,1295,2706,4.902806684413314,Electronics
ORD686,C51,P8,2023-10-17,0,10,0,0.5044272620893009,1,Impulse Buyer,0.35232392306574356,17,222,191,2.108531332137048,Apparel
ORD687,C144,P39,2023-09-16,0,10,0,0.2475826670317103,0,Impulse Buyer,0.29633339759282307,39,1305,451,4.840675398307533,Home
ORD688,C434,P44,2023-03-18,2,5,0,0.3119121861612682,0,Impulse Buyer,0.3951730511638263,8,784,288,4.059042282133031,Beauty
ORD689,C181,P39,2023-01-06,1,50,0,0.18671088201375075,0,Bargain Hunter,0.27406191027069293,84,115,451,4.840675398307533,Home
ORD690,C61,P46,2023-09-02,2,10,0,0.0,0,Loyal,0.0996628329782132,817,453,330,4.67884661212699,Home
ORD691,C484,P34,2023-07-25,1,50,0,0.12084878169851218,0,Bargain Hunter,0.2134391433530797,340,414,179,3.3500297865112767,Footwear
ORD692,C469,P17,2023-09-13,3,0,0,0.0,0,Loyal,0.03908175913632507,1427,1408,1562,4.173216926350948,Electronics
ORD693,C180,P48,2023-05-31,0,70,0,0.06731547739818494,0,Bargain Hunter,0.17680304569012814,216,352,555,4.510540840993616,Electronics
ORD694,C483,P10,2023-09-05,2,0,0,0.0,0,Loyal,0.09331073477926406,761,218,223,4.330953996772406,Beauty
ORD695,C115,P15,2023-02-26,0,0,0,0.23430522010338722,0,Impulse Buyer,0.36018985893648,50,2031,69,4.43999453734286,Home
ORD696,C187,P14,2023-04-16,0,0,0,0.0,0,Loyal,0.0933928862645345,1149,1553,59,4.524741294619888,Home
ORD697,C81,P44,2023-10-08,0,0,0,0.1458496240375202,0,Impulse Buyer,0.23389854933721851,95,1916,288,4.059042282133031,Beauty
ORD698,C357,P45,2023-09-22,0,30,0,0.0548565354255791,0,Bargain Hunter,0.17406775240699918,235,156,477,4.7978013550940135,Beauty
ORD699,C328,P46,2023-04-30,3,20,0,0.22566833290233834,0,Bargain Hunter,0.33067276252720496,152,317,330,4.67884661212699,Home
ORD700,C444,P2,2023-10-31,2,0,0,0.0,0,Loyal,0.07527318943736229,942,1735,155,2.778269247890009,Footwear
ORD701,C482,P35,2023-02-24,1,70,0,0.10143762016497293,0,Bargain Hunter,0.17182192635314994,111,147,166,4.065915573102671,Electronics
ORD702,C499,P34,2023-11-23,2,20,1,0.13514218845981948,0,Bargain Hunter,0.22032453744792688,343,339,179,3.3500297865112767,Footwear
ORD703,C121,P17,2023-07-07,2,0,0,0.0,0,Loyal,0.07134523020755108,782,1221,1562,4.173216926350948,Electronics
ORD704,C295,P31,2023-03-20,0,30,0,0.13017020611170094,0,Bargain Hunter,0.21836347033957518,204,283,89,2.8874907645798435,Apparel
ORD705,C441,P21,2023-12-05,0,50,1,0.28506188318630576,0,Bargain Hunter,0.2954338139532616,33,494,157,2.642209619114287,Footwear
ORD706,C354,P46,2023-08-22,0,0,0,0.3213475315717392,0,Impulse Buyer,0.38074479343505413,25,2373,330,4.67884661212699,Home
ORD707,C34,P37,2023-07-09,10,20,0,0.29816149702548406,0,Impulse Buyer,0.2855082036717099,51,1584,2874,3.756952846971738,Electronics
ORD708,C175,P42,2023-01-13,2,20,0,0.1443741764046897,0,Bargain Hunter,0.271234926890176,297,495,74,3.890408322238115,Apparel
ORD709,C344,P46,2023-02-12,1,30,0,0.10985345800762185,0,Bargain Hunter,0.2303861827218484,245,294,330,4.67884661212699,Home
ORD710,C263,P42,2023-03-23,0,0,0,0.0,0,Loyal,0.026768879154470862,1189,1182,74,3.890408322238115,Apparel
ORD711,C205,P9,2023-12-23,1,5,1,0.4567556718325053,0,Impulse Buyer,0.33743310108066626,18,1018,2706,4.902806684413314,Electronics
ORD712,C91,P8,2023-01-27,0,70,0,0.49845138732083305,0,Bargain Hunter,0.18100832334554884,134,239,191,2.108531332137048,Apparel
ORD713,C250,P33,2023-03-04,0,30,0,0.04417945952113064,0,Bargain Hunter,0.17212634739104143,225,277,1055,4.600713015644724,Electronics
ORD714,C261,P15,2023-11-04,0,0,1,0.45314442648193637,0,Impulse Buyer,0.34728884712494457,23,2926,69,4.43999453734286,Home
ORD715,C491,P21,2023-07-29,0,50,0,0.2283775065401364,0,Bargain Hunter,0.22595715603584596,337,331,157,2.642209619114287,Footwear
ORD716,C390,P6,2023-10-26,0,0,0,0.0,0,Loyal,0.07377148041423665,1069,1085,1162,4.05032676733412,Electronics
ORD717,C311,P26,2023-05-04,0,5,0,0.10825353076601686,0,Loyal,0.056702593475455386,494,1799,299,2.320985723635313,Footwear
ORD718,C92,P17,2023-08-29,1,5,0,0.0,0,Loyal,0.06317499345121097,669,1565,1562,4.173216926350948,Electronics
ORD719,C137,P9,2023-04-30,0,30,0,0.1569923611312029,0,Bargain Hunter,0.29740711135820175,244,270,2706,4.902806684413314,Electronics
ORD720,C230,P35,2023-03-15,3,0,0,0.3968370332027879,0,Impulse Buyer,0.33630054444478585,9,2932,166,4.065915573102671,Electronics
ORD721,C212,P49,2023-02-27,0,20,0,0.15494315507007125,0,Bargain Hunter,0.26289170850452825,110,91,291,3.2670960795512065,Apparel
ORD722,C443,P46,2023-09-19,10,10,0,0.0,0,Loyal,0.08803283465102038,784,807,330,4.67884661212699,Home
ORD723,C471,P1,2023-06-04,3,0,0,0.30142999834423007,0,Impulse Buyer,0.3333728515092209,45,2298,176,4.007564744581659,Footwear
ORD724,C115,P1,2023-03-25,3,0,0,0.2638432647060512,0,Impulse Buyer,0.36018985893648,50,2031,176,4.007564744581659,Footwear
ORD725,C467,P37,2023-09-16,10,30,0,0.1442833776676072,0,Bargain Hunter,0.17066179142480312,215,228,2874,3.756952846971738,Electronics
ORD726,C139,P16,2023-03-25,3,20,0,0.0,0,Loyal,0.08532674868136365,534,1112,165,3.916640338001015,Apparel
ORD727,C290,P44,2023-05-04,0,0,0,0.3264951111889075,0,Impulse Buyer,0.392529863710975,37,1623,288,4.059042282133031,Beauty
ORD728,C480,P35,2023-03-16,10,5,0,0.0370117585778228,0,Loyal,0.09994723531935999,1477,774,166,4.065915573102671,Electronics
ORD729,C477,P40,2023-04-30,3,50,0,0.051054086860156014,0,Bargain Hunter,0.15607741193936736,354,377,486,4.4660068471489325,Beauty
ORD730,C47,P34,2023-12-20,5,70,1,0.478762850150447,0,Bargain Hunter,0.20335620285505698,139,51,179,3.3500297865112767,Footwear
ORD731,C122,P39,2023-09-11,0,0,0,0.1710608292402752,0,Impulse Buyer,0.25637095495468,75,925,451,4.840675398307533,Home
ORD732,C260,P9,2023-04-14,5,5,0,0.04542780463257997,0,Loyal,0.07941220016677643,1378,1601,2706,4.902806684413314,Electronics
ORD733,C6,P23,2023-12-12,2,10,1,0.0,0,Loyal,0.05722807884690141,1221,947,1443,3.2728795051134663,Electronics
ORD734,C195,P4,2023-11-14,1,0,1,0.0,0,Loyal,0.025930943584907218,1202,1628,96,3.0338727538133785,Apparel
ORD735,C458,P48,2023-03-30,10,20,0,0.2165170140304361,0,Bargain Hunter,0.21740063528625725,266,399,555,4.510540840993616,Electronics
ORD736,C234,P47,2023-11-09,3,0,1,0.2724467317783127,0,Impulse Buyer,0.21329925347335552,64,1419,93,4.3730199632038635,Beauty
ORD737,C313,P38,2023-04-07,3,10,0,0.4374921426939843,0,Impulse Buyer,0.2490698219362642,11,248,135,2.150355856501963,Apparel
ORD738,C321,P6,2023-05-20,2,20,0,0.17783757371987308,0,Bargain Hunter,0.23255871012135043,113,110,1162,4.05032676733412,Electronics
ORD739,C304,P23,2023-01-27,0,0,0,0.24263288315650078,0,Impulse Buyer,0.3366367712890963,18,2985,1443,3.2728795051134663,Electronics
ORD740,C280,P39,2023-02-07,2,0,0,0.0,0,Loyal,0.05719512423948221,478,1187,451,4.840675398307533,Home
ORD741,C249,P45,2023-02-26,1,5,0,0.27768250329373195,0,Impulse Buyer,0.3509270583720233,38,1241,477,4.7978013550940135,Beauty
ORD742,C184,P16,2023-09-14,2,0,0,0.3114335681819405,0,Impulse Buyer,0.3808317388987497,38,1431,165,3.916640338001015,Apparel
ORD743,C45,P11,2023-12-13,0,20,1,0.12036678534418373,0,Bargain Hunter,0.23076723421160816,61,367,620,4.29321182684572,Electronics
ORD744,C211,P45,2023-04-28,0,0,0,0.29079671087703834,0,Impulse Buyer,0.3473644950789826,8,722,477,4.7978013550940135,Beauty
ORD745,C488,P22,2023-02-24,3,30,0,0.11688500965467363,0,Bargain Hunter,0.2692970949970843,300,273,450,4.195473602402838,Beauty
ORD746,C315,P16,2023-03-30,1,20,0,0.2297228029640459,0,Impulse Buyer,0.32208093340159155,98,1433,165,3.916640338001015,Apparel
ORD747,C458,P16,2023-12-04,0,70,1,0.30079101581913176,0,Bargain Hunter,0.21740063528625725,266,399,165,3.916640338001015,Apparel
ORD748,C52,P20,2023-10-11,1,0,0,0.22232489949527776,0,Impulse Buyer,0.3606279512759792,86,297,152,3.822344635799018,Beauty
ORD749,C463,P38,2023-12-03,0,5,1,0.6522528889417669,1,Impulse Buyer,0.37365425610265174,61,719,135,2.150355856501963,Apparel
ORD750,C47,P11,2023-09-29,0,50,0,0.1286034509095068,0,Bargain Hunter,0.20335620285505698,139,51,620,4.29321182684572,Electronics
ORD751,C101,P21,2023-09-23,1,0,0,0.055085706325488905,0,Loyal,0.09236923548638325,1166,1974,157,2.642209619114287,Footwear
ORD752,C409,P17,2023-01-18,0,0,0,0.0,0,Loyal,0.06549852830686644,891,1781,1562,4.173216926350948,Electronics
ORD753,C467,P38,2023-05-24,1,70,0,0.46558821491111085,0,Bargain Hunter,0.17066179142480312,215,228,135,2.150355856501963,Apparel
ORD754,C393,P12,2023-03-22,2,0,0,0.14877165645435944,0,Impulse Buyer,0.2260172480261264,76,2528,1756,4.67972260573344,Electronics
ORD755,C322,P11,2023-10-18,0,0,0,0.0,0,Loyal,0.051371336148501805,472,330,620,4.29321182684572,Electronics
ORD756,C441,P39,2023-12-20,10,30,1,0.18734453042459204,0,Bargain Hunter,0.2954338139532616,33,494,451,4.840675398307533,Home
ORD757,C128,P26,2023-08-19,2,70,0,0.2891185750526826,0,Bargain Hunter,0.19764723048079588,282,335,299,2.320985723635313,Footwear
ORD758,C264,P50,2023-07-16,3,70,0,0.21097944376294475,0,Bargain Hunter,0.32397927241242563,158,104,235,3.58835264631081,Home
ORD759,C198,P18,2023-07-22,5,0,0,0.2890093942986788,0,Loyal,0.08194693590181384,578,1344,127,4.156992693858071,Apparel
ORD760,C281,P11,2023-12-29,0,5,1,0.0,0,Loyal,0.06036762981773962,1289,1030,620,4.29321182684572,Electronics
ORD761,C206,P19,2023-03-27,5,0,0,0.0,0,Loyal,0.04187320037138129,849,1238,474,3.749824351318881,Beauty
ORD762,C370,P1,2023-11-05,0,0,1,0.0,0,Loyal,0.09659097753328448,1337,1911,176,4.007564744581659,Footwear
ORD763,C486,P28,2023-01-05,0,50,0,0.07437311903307156,0,Bargain Hunter,0.21491716598005406,208,125,2435,3.5483213331196115,Electronics
ORD764,C485,P50,2023-05-17,3,20,0,0.09178026522181522,0,Bargain Hunter,0.17404181107412167,98,359,235,3.58835264631081,Home
ORD765,C486,P50,2023-01-06,0,20,0,0.0856623984311334,0,Bargain Hunter,0.21491716598005406,208,125,235,3.58835264631081,Home
ORD766,C135,P25,2023-07-04,2,10,0,0.2738119601550241,0,Impulse Buyer,0.35625921009424055,53,1162,176,4.514323591958066,Beauty
ORD767,C296,P18,2023-12-19,0,0,1,0.354374409778093,0,Impulse Buyer,0.20684562216410585,5,1655,127,4.156992693858071,Apparel
ORD768,C304,P1,2023-09-04,1,0,0,0.24785050644008888,0,Impulse Buyer,0.3366367712890963,18,2985,176,4.007564744581659,Footwear
ORD769,C371,P13,2023-06-04,1,30,0,0.3235258006902314,0,Bargain Hunter,0.3482950670290096,49,163,173,2.6391124945231805,Apparel
ORD770,C317,P43,2023-06-26,0,70,0,0.38458068949865226,0,Bargain Hunter,0.24675098838648252,45,299,155,3.988624901974323,Apparel
ORD771,C289,P28,2023-02-01,3,0,0,0.22732356923848135,0,Impulse Buyer,0.24863443819989084,46,1411,2435,3.5483213331196115,Electronics
ORD772,C172,P11,2023-02-26,0,50,0,0.175525789159404,0,Bargain Hunter,0.2670299064650944,174,102,620,4.29321182684572,Electronics
ORD773,C44,P44,2023-02-05,1,0,0,0.13587653227765492,0,Impulse Buyer,0.23365820843458612,88,1731,288,4.059042282133031,Beauty
ORD774,C89,P41,2023-08-14,5,0,0,0.536681861247732,1,Impulse Buyer,0.26759903137030716,98,1215,227,3.02369463251301,Apparel
ORD775,C172,P31,2023-03-30,3,30,0,0.20797785884267703,0,Bargain Hunter,0.2670299064650944,174,102,89,2.8874907645798435,Apparel
