order_id,customer_id,product_id,order_date,order_day_of_week,order_hour,quantity,product_price,discount_amount,discount_percentage,final_price,payment_method,is_cod
O758,C53,P4,2025-11-09,Sunday,21,1,24990,2748.9,11,22241.1,COD,1
O759,C975,P4,2025-01-21,Tuesday,23,3,24990,5997.6,8,68972.4,UPI,0
O760,C730,P5,2025-03-19,Wednesday,17,1,3499,384.89,11,3114.11,UPI,0
O761,C884,P1,2025-01-21,Tuesday,9,1,11999,3599.7,30,8399.3,COD,1
O762,C474,P3,2025-07-20,Sunday,20,2,39999,14399.64,18,65598.36,COD,1
O763,C56,P6,2025-03-28,Friday,13,2,3199,1919.4,30,4478.6,COD,1
O764,C977,P2,2025-12-23,Tuesday,17,3,1799,539.7,10,4857.3,UPI,0
O765,C665,P1,2025-07-28,Monday,18,1,11999,1199.9,10,10799.1,COD,1
O766,C898,P4,2025-05-03,Saturday,11,1,24990,5247.9,21,19742.1,Card,0
O767,C253,P4,2025-01-18,Saturday,15,1,24990,2249.1,9,22740.9,COD,1
O768,C21,P2,2025-08-28,Thursday,8,2,1799,1151.36,32,2446.64,COD,1
O769,C473,P5,2025-10-16,Thursday,2,1,3499,699.8,20,2799.2,UPI,0
O770,C547,P6,2025-05-27,Tuesday,16,1,3199,0.0,0,3199.0,COD,1
O771,C222,P6,2025-06-15,Sunday,7,1,3199,703.78,22,2495.22,Card,0
O772,C275,P2,2025-10-29,Wednesday,21,1,1799,359.8,20,1439.2,UPI,0
O773,C749,P6,2025-08-01,Friday,18,1,3199,575.82,18,2623.18,COD,1
O774,C819,P5,2025-12-15,Monday,3,1,3499,0.0,0,3499.0,COD,1
O775,C248,P4,2025-05-24,Saturday,13,1,24990,2499.0,10,22491.0,COD,1
O776,C109,P3,2025-12-14,Sunday,21,1,39999,0.0,0,39999.0,UPI,0
O777,C854,P4,2025-04-24,Thursday,6,1,24990,7247.1,29,17742.9,UPI,0
O778,C199,P6,2025-11-27,Thursday,10,1,3199,575.82,18,2623.18,UPI,0
O779,C369,P4,2025-03-07,Friday,0,1,24990,2499.0,10,22491.0,Card,0
O780,C863,P2,2025-03-05,Wednesday,5,1,1799,161.91,9,1637.09,Card,0
O781,C547,P6,2025-06-29,Sunday,18,1,3199,1343.58,42,1855.42,COD,1
O782,C41,P1,2025-11-12,Wednesday,14,2,11999,2399.8,10,21598.2,UPI,0
O783,C116,P2,2025-05-28,Wednesday,7,1,1799,539.7,30,1259.3,UPI,0
O784,C724,P4,2025-08-29,Friday,3,1,24990,0.0,0,24990.0,COD,1
O785,C640,P3,2025-09-09,Tuesday,7,1,39999,11999.7,30,27999.3,COD,1
O786,C141,P6,2025-12-08,Monday,14,1,3199,1023.68,32,2175.32,UPI,0
O787,C217,P2,2025-12-20,Saturday,4,1,1799,161.91,9,1637.09,UPI,0
O788,C215,P4,2025-04-02,Wednesday,10,2,24990,9996.0,20,39984.0,COD,1
O789,C290,P3,2025-11-22,Saturday,21,1,39999,11999.7,30,27999.3,Card,0
O790,C976,P6,2025-04-28,Monday,2,1,3199,703.78,22,2495.22,COD,1
O791,C812,P5,2025-05-27,Tuesday,10,1,3499,384.89,11,3114.11,Card,0
O792,C404,P1,2025-10-19,Sunday,2,1,11999,1199.9,10,10799.1,COD,1
O793,C917,P6,2025-10-23,Thursday,5,1,3199,1247.61,39,1951.39,UPI,0
O794,C312,P3,2025-03-28,Friday,23,1,39999,3999.9,10,35999.1,COD,1
O795,C972,P3,2025-10-20,Monday,1,1,39999,11999.7,30,27999.3,Card,0
O796,C163,P2,2025-09-05,Friday,22,1,1799,179.9,10,1619.1,UPI,0
O797,C56,P5,2025-11-20,Thursday,9,1,3499,664.81,19,2834.19,UPI,0
O798,C271,P4,2025-11-23,Sunday,0,1,24990,2499.0,10,22491.0,UPI,0
O799,C94,P3,2025-11-24,Monday,14,1,39999,7999.8,20,31999.2,UPI,0
O800,C507,P5,2025-07-25,Friday,6,1,3499,1049.7,30,2449.3,UPI,0
O801,C385,P1,2025-06-19,Thursday,23,1,11999,3599.7,30,8399.3,Card,0
O802,C913,P4,2025-08-14,Thursday,11,1,24990,4998.0,20,19992.0,UPI,0
O803,C549,P1,2025-03-24,Monday,10,3,11999,10799.1,30,25197.9,COD,1
O804,C452,P2,2025-06-21,Saturday,8,1,1799,359.8,20,1439.2,COD,1
O805,C898,P5,2025-06-06,Friday,8,1,3499,979.72,28,2519.28,UPI,0
O806,C963,P5,2025-05-16,Friday,18,1,3499,349.9,10,3149.1,UPI,0
O807,C302,P3,2025-10-20,Monday,10,1,39999,0.0,0,39999.0,UPI,0
O808,C140,P6,2025-07-31,Thursday,9,1,3199,959.7,30,2239.3,UPI,0
O809,C575,P5,2025-11-09,Sunday,3,1,3499,0.0,0,3499.0,COD,1
O810,C47,P6,2025-09-28,Sunday,0,1,3199,991.69,31,2207.31,UPI,0
O811,C135,P2,2025-02-05,Wednesday,7,1,1799,359.8,20,1439.2,Card,0
O812,C37,P3,2025-01-25,Saturday,4,3,39999,23999.4,20,95997.6,UPI,0
O813,C95,P6,2025-05-16,Friday,16,3,3199,0.0,0,9597.0,Card,0
O814,C926,P4,2025-11-30,Sunday,20,1,24990,2499.0,10,22491.0,UPI,0
O815,C541,P1,2025-05-15,Thursday,11,1,11999,0.0,0,11999.0,Card,0
O816,C670,P1,2025-05-24,Saturday,5,1,11999,2399.8,20,9599.2,Card,0
O817,C482,P6,2025-04-30,Wednesday,0,1,3199,0.0,0,3199.0,Card,0
O818,C414,P2,2025-08-14,Thursday,0,2,1799,0.0,0,3598.0,COD,1
O819,C705,P3,2025-06-27,Friday,6,1,39999,7199.82,18,32799.18,UPI,0
O820,C625,P4,2025-10-12,Sunday,4,1,24990,7996.8,32,16993.2,COD,1
O821,C585,P4,2025-10-25,Saturday,4,1,24990,499.8,2,24490.2,COD,1
O822,C354,P2,2025-07-31,Thursday,15,1,1799,395.78,22,1403.22,UPI,0
O823,C930,P1,2025-11-15,Saturday,17,1,11999,5039.58,42,6959.42,COD,1
O824,C538,P1,2025-02-02,Sunday,12,1,11999,2399.8,20,9599.2,Card,0
O825,C509,P1,2025-03-17,Monday,5,1,11999,3839.68,32,8159.32,Card,0
O826,C962,P4,2025-09-29,Monday,23,1,24990,0.0,0,24990.0,UPI,0
O827,C355,P1,2025-02-07,Friday,19,1,11999,0.0,0,11999.0,UPI,0
O828,C733,P2,2025-05-09,Friday,5,1,1799,161.91,9,1637.09,UPI,0
O829,C179,P1,2025-05-08,Thursday,10,1,11999,3599.7,30,8399.3,UPI,0
O830,C721,P4,2025-04-10,Thursday,9,1,24990,0.0,0,24990.0,UPI,0
O831,C251,P4,2025-09-18,Thursday,19,1,24990,4498.2,18,20491.8,Card,0
O832,C113,P6,2025-04-08,Tuesday,20,2,3199,1791.44,28,4606.56,Card,0
O833,C352,P5,2025-06-12,Thursday,11,1,3499,699.8,20,2799.2,UPI,0
O834,C100,P2,2025-10-05,Sunday,18,1,1799,179.9,10,1619.1,UPI,0
O835,C829,P4,2025-07-30,Wednesday,7,1,24990,2499.0,10,22491.0,COD,1
O836,C492,P3,2025-11-27,Thursday,21,1,39999,7999.8,20,31999.2,Card,0
O837,C739,P6,2025-04-15,Tuesday,22,2,3199,767.76,12,5630.24,UPI,0
O838,C57,P1,2025-02-18,Tuesday,3,1,11999,1199.9,10,10799.1,COD,1
O839,C516,P3,2025-08-02,Saturday,12,1,39999,12399.69,31,27599.31,UPI,0
O840,C231,P6,2025-07-18,Friday,10,1,3199,959.7,30,2239.3,COD,1
O841,C34,P4,2025-07-24,Thursday,19,1,24990,0.0,0,24990.0,Card,0
O842,C200,P4,2025-01-09,Thursday,3,1,24990,0.0,0,24990.0,UPI,0
O843,C332,P6,2025-12-25,Thursday,18,2,3199,0.0,0,6398.0,Card,0
O844,C225,P3,2025-03-24,Monday,13,1,39999,3999.9,10,35999.1,UPI,0
O845,C937,P4,2025-03-24,Monday,5,1,24990,2249.1,9,22740.9,UPI,0
O846,C745,P6,2025-07-01,Tuesday,1,1,3199,383.88,12,2815.12,UPI,0
O847,C113,P2,2025-08-12,Tuesday,16,1,1799,161.91,9,1637.09,UPI,0
O848,C363,P2,2025-04-20,Sunday,17,3,1799,1619.1,30,3777.9,Card,0
O849,C333,P5,2025-10-10,Friday,6,1,3499,0.0,0,3499.0,COD,1
O850,C119,P5,2025-06-28,Saturday,22,1,3499,1119.68,32,2379.32,UPI,0
O851,C355,P4,2025-01-23,Thursday,2,1,24990,4998.0,20,19992.0,COD,1
O852,C243,P3,2025-08-24,Sunday,7,2,39999,799.98,1,79198.02,UPI,0
O853,C356,P5,2025-12-12,Friday,12,2,3499,699.8,10,6298.2,Card,0
O854,C440,P2,2025-08-18,Monday,20,1,1799,179.9,10,1619.1,UPI,0
O855,C455,P2,2025-11-08,Saturday,9,1,1799,359.8,20,1439.2,COD,1
O856,C612,P6,2025-10-15,Wednesday,18,1,3199,959.7,30,2239.3,COD,1
O857,C342,P3,2025-09-16,Tuesday,20,1,39999,0.0,0,39999.0,UPI,0
O858,C857,P4,2025-10-01,Wednesday,0,1,24990,7497.0,30,17493.0,UPI,0
O859,C632,P5,2025-01-06,Monday,14,1,3499,349.9,10,3149.1,COD,1
O860,C582,P6,2025-02-01,Saturday,7,1,3199,319.9,10,2879.1,COD,1
O861,C572,P4,2025-06-06,Friday,23,1,24990,9746.1,39,15243.9,UPI,0
O862,C597,P3,2025-03-18,Tuesday,3,1,39999,11999.7,30,27999.3,UPI,0
O863,C577,P3,2025-07-18,Friday,13,1,39999,7999.8,20,31999.2,Card,0
O864,C66,P1,2025-12-01,Monday,6,1,11999,3599.7,30,8399.3,COD,1
O865,C188,P3,2025-06-05,Thursday,10,1,39999,7999.8,20,31999.2,UPI,0
O866,C503,P3,2025-03-14,Friday,15,1,39999,3599.91,9,36399.09,COD,1
O867,C908,P5,2025-04-03,Thursday,14,1,3499,0.0,0,3499.0,COD,1
O868,C201,P6,2025-06-05,Thursday,17,1,3199,671.79,21,2527.21,COD,1
O869,C539,P1,2025-05-28,Wednesday,1,1,11999,2399.8,20,9599.2,Card,0
O870,C262,P3,2025-02-16,Sunday,20,1,39999,0.0,0,39999.0,Card,0
O871,C529,P4,2025-11-25,Tuesday,10,1,24990,1999.2,8,22990.8,COD,1
O872,C372,P5,2025-06-27,Friday,14,2,3499,1399.6,20,5598.4,UPI,0
O873,C362,P5,2025-07-05,Saturday,11,1,3499,0.0,0,3499.0,COD,1
O874,C424,P5,2025-09-28,Sunday,22,1,3499,629.82,18,2869.18,COD,1
O875,C600,P1,2025-04-15,Tuesday,6,2,11999,2399.8,10,21598.2,COD,1
O876,C991,P3,2025-11-26,Wednesday,5,1,39999,16799.58,42,23199.42,UPI,0
O877,C924,P2,2025-09-01,Monday,3,1,1799,359.8,20,1439.2,UPI,0
O878,C240,P2,2025-06-17,Tuesday,21,1,1799,503.72,28,1295.28,UPI,0
O879,C292,P3,2025-02-14,Friday,2,1,39999,11199.72,28,28799.28,UPI,0
O880,C79,P2,2025-11-06,Thursday,19,1,1799,575.68,32,1223.32,COD,1
O881,C738,P4,2025-11-01,Saturday,22,1,24990,6997.2,28,17992.8,Card,0
O882,C230,P4,2025-11-30,Sunday,21,1,24990,4998.0,20,19992.0,COD,1
O883,C786,P5,2025-07-09,Wednesday,16,1,3499,1014.71,29,2484.29,COD,1
O884,C417,P2,2025-08-14,Thursday,19,3,1799,1727.04,32,3669.96,UPI,0
O885,C299,P3,2025-10-25,Saturday,15,3,39999,21599.46,18,98397.54,Card,0
O886,C903,P2,2025-11-23,Sunday,19,1,1799,359.8,20,1439.2,COD,1
O887,C209,P5,2025-01-06,Monday,10,1,3499,69.98,2,3429.02,UPI,0
O888,C720,P3,2025-07-11,Friday,0,1,39999,7999.8,20,31999.2,UPI,0
O889,C857,P5,2025-03-04,Tuesday,18,1,3499,1329.62,38,2169.38,UPI,0
O890,C582,P1,2025-03-04,Tuesday,3,1,11999,3599.7,30,8399.3,UPI,0
O891,C292,P4,2025-03-11,Tuesday,16,2,24990,14994.0,30,34986.0,Card,0
O892,C325,P3,2025-08-14,Thursday,1,2,39999,15999.6,20,63998.4,UPI,0
O893,C7,P5,2025-08-09,Saturday,12,2,3499,1399.6,20,5598.4,COD,1
O894,C388,P1,2025-03-01,Saturday,16,1,11999,2399.8,20,9599.2,UPI,0
O895,C987,P4,2025-03-23,Sunday,12,1,24990,6997.2,28,17992.8,UPI,0
O896,C849,P6,2025-02-09,Sunday,6,1,3199,0.0,0,3199.0,COD,1
O897,C684,P2,2025-07-11,Friday,0,1,1799,17.99,1,1781.01,UPI,0
O898,C364,P6,2025-02-22,Saturday,10,1,3199,639.8,20,2559.2,COD,1
O899,C204,P4,2025-08-03,Sunday,8,1,24990,4998.0,20,19992.0,UPI,0
O900,C982,P1,2025-06-29,Sunday,3,1,11999,1199.9,10,10799.1,COD,1
O901,C431,P3,2025-10-11,Saturday,23,1,39999,799.98,2,39199.02,COD,1
O902,C468,P5,2025-09-25,Thursday,23,1,3499,1434.59,41,2064.41,Card,0
O903,C703,P1,2025-05-09,Friday,16,1,11999,0.0,0,11999.0,Card,0
O904,C119,P1,2025-03-10,Monday,7,1,11999,1199.9,10,10799.1,UPI,0
O905,C531,P5,2025-03-10,Monday,3,1,3499,699.8,20,2799.2,COD,1
O906,C303,P5,2025-10-10,Friday,4,1,3499,0.0,0,3499.0,UPI,0
O907,C626,P1,2025-10-13,Monday,9,1,11999,3599.7,30,8399.3,UPI,0
O908,C172,P1,2025-03-30,Sunday,16,1,11999,0.0,0,11999.0,UPI,0
O909,C934,P2,2025-01-07,Tuesday,1,1,1799,539.7,30,1259.3,COD,1
O910,C491,P3,2025-02-05,Wednesday,19,1,39999,3599.91,9,36399.09,Card,0
O911,C704,P6,2025-10-16,Thursday,20,1,3199,31.99,1,3167.01,COD,1
O912,C712,P6,2025-10-17,Friday,10,1,3199,959.7,30,2239.3,COD,1
O913,C186,P5,2025-02-26,Wednesday,13,2,3499,2869.18,41,4128.82,UPI,0
O914,C352,P6,2025-03-09,Sunday,8,1,3199,319.9,10,2879.1,UPI,0
O915,C248,P2,2025-10-26,Sunday,20,1,1799,539.7,30,1259.3,COD,1
O916,C917,P3,2025-02-10,Monday,8,1,39999,16399.59,41,23599.41,COD,1
O917,C464,P4,2025-01-19,Sunday,2,1,24990,0.0,0,24990.0,COD,1
O918,C263,P6,2025-12-26,Friday,16,1,3199,959.7,30,2239.3,UPI,0
O919,C766,P3,2025-01-31,Friday,7,1,39999,15599.61,39,24399.39,UPI,0
O920,C117,P2,2025-05-30,Friday,23,1,1799,719.6,40,1079.4,Card,0
O921,C269,P6,2025-04-12,Saturday,16,1,3199,287.91,9,2911.09,COD,1
O922,C619,P2,2025-05-21,Wednesday,23,1,1799,179.9,10,1619.1,COD,1
O923,C406,P6,2025-04-17,Thursday,23,1,3199,0.0,0,3199.0,UPI,0
O924,C900,P4,2025-01-03,Friday,12,1,24990,0.0,0,24990.0,COD,1
O925,C221,P3,2025-10-25,Saturday,23,1,39999,15999.6,40,23999.4,Card,0
O926,C842,P6,2025-10-08,Wednesday,18,1,3199,639.8,20,2559.2,COD,1
O927,C971,P6,2025-02-19,Wednesday,2,1,3199,383.88,12,2815.12,COD,1
O928,C865,P4,2025-10-21,Tuesday,10,1,24990,4998.0,20,19992.0,COD,1
O929,C749,P3,2025-10-22,Wednesday,14,1,39999,7599.81,19,32399.19,UPI,0
O930,C80,P5,2025-11-26,Wednesday,16,2,3499,699.8,10,6298.2,UPI,0
O931,C191,P5,2025-03-14,Friday,7,1,3499,699.8,20,2799.2,UPI,0
O932,C796,P1,2025-04-24,Thursday,17,1,11999,3599.7,30,8399.3,UPI,0
O933,C633,P4,2025-02-05,Wednesday,7,1,24990,5497.8,22,19492.2,COD,1
O934,C595,P4,2025-10-15,Wednesday,18,1,24990,2499.0,10,22491.0,UPI,0
O935,C545,P3,2025-12-02,Tuesday,7,1,39999,15999.6,40,23999.4,UPI,0
O936,C210,P5,2025-06-06,Friday,0,2,3499,769.78,11,6228.22,UPI,0
O937,C276,P2,2025-11-17,Monday,13,1,1799,323.82,18,1475.18,Card,0
O938,C641,P1,2025-06-12,Thursday,16,1,11999,1319.89,11,10679.11,UPI,0
O939,C871,P3,2025-12-24,Wednesday,14,1,39999,3599.91,9,36399.09,UPI,0
O940,C997,P4,2025-11-16,Sunday,1,1,24990,7497.0,30,17493.0,UPI,0
O941,C163,P3,2025-03-16,Sunday,12,1,39999,7999.8,20,31999.2,COD,1
O942,C48,P2,2025-05-10,Saturday,21,1,1799,359.8,20,1439.2,UPI,0
O943,C79,P1,2025-02-21,Friday,14,3,11999,14758.77,41,21238.23,UPI,0
O944,C874,P3,2025-06-22,Sunday,13,1,39999,7199.82,18,32799.18,Card,0
O945,C906,P1,2025-01-10,Friday,9,1,11999,0.0,0,11999.0,COD,1
O946,C482,P3,2025-01-16,Thursday,7,1,39999,11999.7,30,27999.3,UPI,0
O947,C237,P4,2025-09-16,Tuesday,14,1,24990,0.0,0,24990.0,UPI,0
O948,C525,P3,2025-01-07,Tuesday,18,1,39999,11999.7,30,27999.3,Card,0
O949,C647,P2,2025-11-19,Wednesday,23,1,1799,197.89,11,1601.11,COD,1
O950,C427,P2,2025-11-22,Saturday,16,1,1799,359.8,20,1439.2,COD,1
O951,C769,P4,2025-12-13,Saturday,22,1,24990,7247.1,29,17742.9,UPI,0
O952,C751,P1,2025-01-15,Wednesday,6,1,11999,4679.61,39,7319.39,COD,1
O953,C900,P2,2025-10-02,Thursday,0,1,1799,359.8,20,1439.2,COD,1
O954,C154,P1,2025-10-09,Thursday,6,1,11999,2399.8,20,9599.2,COD,1
O955,C919,P2,2025-07-20,Sunday,0,1,1799,503.72,28,1295.28,COD,1
O956,C221,P2,2025-12-20,Saturday,1,1,1799,359.8,20,1439.2,COD,1
O957,C468,P2,2025-07-18,Friday,16,1,1799,539.7,30,1259.3,UPI,0
O958,C702,P4,2025-11-14,Friday,7,1,24990,2998.8,12,21991.2,COD,1
O959,C477,P2,2025-11-04,Tuesday,12,2,1799,35.98,1,3562.02,UPI,0
O960,C813,P5,2025-07-26,Saturday,17,1,3499,279.92,8,3219.08,UPI,0
O961,C552,P5,2025-09-13,Saturday,3,1,3499,349.9,10,3149.1,Card,0
O962,C340,P4,2025-02-26,Wednesday,18,1,24990,0.0,0,24990.0,Card,0
O963,C889,P2,2025-03-21,Friday,9,1,1799,0.0,0,1799.0,COD,1
O964,C320,P5,2025-03-14,Friday,8,3,3499,0.0,0,10497.0,Card,0
O965,C308,P2,2025-12-07,Sunday,5,1,1799,215.88,12,1583.12,COD,1
O966,C481,P3,2025-06-16,Monday,12,1,39999,3999.9,10,35999.1,COD,1
O967,C115,P3,2025-09-22,Monday,12,1,39999,399.99,1,39599.01,COD,1
O968,C847,P5,2025-12-28,Sunday,22,1,3499,699.8,20,2799.2,COD,1
O969,C532,P5,2025-08-09,Saturday,16,2,3499,2029.42,29,4968.58,COD,1
O970,C308,P6,2025-05-01,Thursday,6,1,3199,639.8,20,2559.2,COD,1
O971,C23,P2,2025-08-19,Tuesday,14,1,1799,359.8,20,1439.2,COD,1
O972,C958,P5,2025-12-30,Tuesday,16,1,3499,699.8,20,2799.2,COD,1
O973,C359,P4,2025-08-22,Friday,3,1,24990,2499.0,10,22491.0,UPI,0
O974,C796,P5,2025-09-08,Monday,19,1,3499,0.0,0,3499.0,COD,1
O975,C600,P2,2025-07-26,Saturday,18,1,1799,161.91,9,1637.09,COD,1
O976,C680,P1,2025-01-16,Thursday,8,1,11999,3359.72,28,8639.28,COD,1
O977,C70,P2,2025-08-19,Tuesday,1,1,1799,0.0,0,1799.0,UPI,0
O978,C182,P6,2025-04-05,Saturday,3,2,3199,1919.4,30,4478.6,Card,0
O979,C97,P1,2025-05-04,Sunday,10,1,11999,0.0,0,11999.0,Card,0
O980,C107,P6,2025-11-10,Monday,14,1,3199,1247.61,39,1951.39,UPI,0
O981,C120,P1,2025-10-21,Tuesday,13,1,11999,3599.7,30,8399.3,COD,1
O982,C573,P1,2025-11-27,Thursday,18,1,11999,1199.9,10,10799.1,COD,1
O983,C803,P3,2025-08-20,Wednesday,13,1,39999,15599.61,39,24399.39,UPI,0
O984,C417,P5,2025-10-17,Friday,9,2,3499,629.82,9,6368.18,UPI,0
O985,C998,P2,2025-01-18,Saturday,5,1,1799,143.92,8,1655.08,UPI,0
O986,C892,P1,2025-11-30,Sunday,9,1,11999,2279.81,19,9719.19,COD,1
O987,C189,P1,2025-10-11,Saturday,5,1,11999,2279.81,19,9719.19,UPI,0
O988,C709,P4,2025-01-04,Saturday,3,1,24990,0.0,0,24990.0,UPI,0
O989,C384,P6,2025-01-30,Thursday,1,1,3199,639.8,20,2559.2,COD,1
O990,C772,P2,2025-02-08,Saturday,5,1,1799,359.8,20,1439.2,Card,0
O991,C973,P4,2025-08-18,Monday,15,1,24990,0.0,0,24990.0,UPI,0
O992,C888,P5,2025-05-21,Wednesday,3,1,3499,349.9,10,3149.1,COD,1
O993,C631,P6,2025-04-28,Monday,22,1,3199,319.9,10,2879.1,Card,0
O994,C232,P2,2025-07-01,Tuesday,9,1,1799,0.0,0,1799.0,UPI,0
O995,C832,P2,2025-08-25,Monday,4,1,1799,377.79,21,1421.21,UPI,0
O996,C996,P6,2025-12-25,Thursday,15,1,3199,0.0,0,3199.0,UPI,0
O997,C532,P1,2025-04-17,Thursday,5,1,11999,1079.91,9,10919.09,UPI,0
O998,C783,P6,2025-08-10,Sunday,5,1,3199,639.8,20,2559.2,COD,1
O999,C815,P3,2025-03-30,Sunday,6,1,39999,7999.8,20,31999.2,COD,1
O1000,C755,P6,2025-03-28,Friday,23,1,3199,255.92,8,2943.08,UPI,0
O1001,C975,P5,2025-03-30,Sunday,5,1,3499,349.9,10,3149.1,COD,1
O1002,C638,P6,2025-01-06,Monday,13,1,3199,1279.6,40,1919.4,UPI,0
O1003,C806,P3,2025-01-27,Monday,1,1,39999,8399.79,21,31599.21,Card,0
O1004,C778,P1,2025-02-13,Thursday,9,1,11999,1439.88,12,10559.12,UPI,0
O1005,C282,P5,2025-01-03,Friday,12,1,3499,1119.68,32,2379.32,UPI,0
O1006,C949,P3,2025-08-31,Sunday,0,1,39999,3599.91,9,36399.09,COD,1
O1007,C608,P6,2025-08-05,Tuesday,13,1,3199,959.7,30,2239.3,COD,1
O1008,C64,P6,2025-12-31,Wednesday,8,1,3199,959.7,30,2239.3,COD,1
O1009,C527,P2,2025-08-29,Friday,13,1,1799,575.68,32,1223.32,UPI,0
O1010,C464,P5,2025-05-23,Friday,0,2,3499,139.96,2,6858.04,UPI,0
O1011,C982,P1,2025-06-03,Tuesday,8,1,11999,119.99,1,11879.01,Card,0
O1012,C506,P6,2025-06-21,Saturday,5,2,3199,2623.18,41,3774.82,UPI,0
O1013,C780,P6,2025-03-12,Wednesday,2,1,3199,0.0,0,3199.0,COD,1
O1014,C914,P5,2025-11-17,Monday,10,1,3499,1049.7,30,2449.3,COD,1
O1015,C303,P4,2025-02-09,Sunday,3,1,24990,7497.0,30,17493.0,UPI,0
O1016,C293,P5,2025-05-15,Thursday,13,1,3499,1049.7,30,2449.3,COD,1
O1017,C894,P1,2025-07-26,Saturday,16,1,11999,239.98,2,11759.02,UPI,0
O1018,C784,P1,2025-12-23,Tuesday,20,1,11999,0.0,0,11999.0,UPI,0
O1019,C249,P5,2025-07-30,Wednesday,13,1,3499,1014.71,29,2484.29,COD,1
O1020,C28,P3,2025-12-07,Sunday,4,1,39999,11999.7,30,27999.3,COD,1
O1021,C639,P6,2025-10-22,Wednesday,6,1,3199,0.0,0,3199.0,Card,0
O1022,C658,P6,2025-08-30,Saturday,22,1,3199,1311.59,41,1887.41,COD,1
O1023,C226,P6,2025-11-23,Sunday,1,1,3199,0.0,0,3199.0,COD,1
O1024,C354,P5,2025-07-25,Friday,12,1,3499,979.72,28,2519.28,UPI,0
O1025,C649,P3,2025-04-01,Tuesday,3,1,39999,16399.59,41,23599.41,COD,1
O1026,C907,P2,2025-04-30,Wednesday,19,1,1799,539.7,30,1259.3,COD,1
O1027,C749,P2,2025-12-23,Tuesday,20,1,1799,179.9,10,1619.1,COD,1
O1028,C752,P6,2025-11-09,Sunday,14,1,3199,991.69,31,2207.31,COD,1
O1029,C819,P4,2025-05-20,Tuesday,21,3,24990,14994.0,20,59976.0,Card,0
O1030,C370,P3,2025-08-30,Saturday,21,1,39999,0.0,0,39999.0,UPI,0
O1031,C159,P4,2025-01-27,Monday,14,1,24990,4998.0,20,19992.0,UPI,0
O1032,C449,P6,2025-07-31,Thursday,16,1,3199,31.99,1,3167.01,UPI,0
O1033,C280,P5,2025-03-26,Wednesday,10,3,3499,3044.13,29,7452.87,UPI,0
O1034,C167,P1,2025-06-23,Monday,13,1,11999,1319.89,11,10679.11,Card,0
O1035,C270,P6,2025-02-26,Wednesday,0,1,3199,959.7,30,2239.3,Card,0
O1036,C648,P5,2025-03-31,Monday,19,1,3499,1014.71,29,2484.29,UPI,0
O1037,C805,P3,2025-01-04,Saturday,21,1,39999,0.0,0,39999.0,UPI,0
O1038,C120,P3,2025-03-21,Friday,12,1,39999,12799.68,32,27199.32,COD,1
O1039,C473,P6,2025-08-18,Monday,9,2,3199,1279.6,20,5118.4,Card,0
O1040,C276,P5,2025-05-11,Sunday,7,2,3499,0.0,0,6998.0,Card,0
O1041,C663,P1,2025-10-19,Sunday,4,1,11999,3599.7,30,8399.3,UPI,0
O1042,C61,P6,2025-08-26,Tuesday,18,1,3199,1311.59,41,1887.41,COD,1
O1043,C585,P1,2025-11-06,Thursday,12,1,11999,1439.88,12,10559.12,UPI,0
O1044,C215,P1,2025-07-13,Sunday,7,2,11999,9359.22,39,14638.78,COD,1
O1045,C942,P2,2025-10-12,Sunday,9,2,1799,1007.44,28,2590.56,UPI,0
O1046,C196,P1,2025-05-09,Friday,19,1,11999,1079.91,9,10919.09,UPI,0
O1047,C713,P3,2025-02-04,Tuesday,23,1,39999,0.0,0,39999.0,COD,1
O1048,C551,P6,2025-02-06,Thursday,20,1,3199,0.0,0,3199.0,COD,1
O1049,C969,P4,2025-08-11,Monday,9,1,24990,7247.1,29,17742.9,COD,1
O1050,C218,P6,2025-01-29,Wednesday,13,1,3199,287.91,9,2911.09,COD,1
O1051,C657,P6,2025-07-25,Friday,2,1,3199,0.0,0,3199.0,UPI,0
O1052,C613,P4,2025-11-12,Wednesday,20,1,24990,0.0,0,24990.0,Card,0
O1053,C616,P2,2025-06-07,Saturday,21,1,1799,0.0,0,1799.0,Card,0
O1054,C293,P2,2025-09-08,Monday,2,1,1799,179.9,10,1619.1,UPI,0
O1055,C129,P3,2025-11-15,Saturday,14,1,39999,15599.61,39,24399.39,COD,1
O1056,C464,P4,2025-05-21,Wednesday,17,1,24990,4498.2,18,20491.8,UPI,0
O1057,C61,P4,2025-01-03,Friday,15,1,24990,6997.2,28,17992.8,UPI,0
O1058,C692,P5,2025-07-02,Wednesday,12,1,3499,349.9,10,3149.1,Card,0
O1059,C763,P5,2025-07-01,Tuesday,10,1,3499,629.82,18,2869.18,UPI,0
O1060,C22,P4,2025-12-09,Tuesday,0,1,24990,0.0,0,24990.0,COD,1
O1061,C829,P2,2025-03-02,Sunday,2,1,1799,17.99,1,1781.01,COD,1
O1062,C550,P1,2025-03-24,Monday,21,1,11999,119.99,1,11879.01,COD,1
O1063,C308,P6,2025-03-19,Wednesday,22,2,3199,639.8,10,5758.2,COD,1
O1064,C637,P1,2025-08-02,Saturday,16,1,11999,0.0,0,11999.0,COD,1
O1065,C869,P5,2025-11-06,Thursday,19,1,3499,34.99,1,3464.01,Card,0
O1066,C52,P5,2025-03-16,Sunday,10,1,3499,1049.7,30,2449.3,COD,1
